StockCode,CustomerID,Purchase
21359,13184,1
84978,13184,1
21714,13184,1
22766,13184,1
21088,13184,1
21096,13184,1
37500,13184,1
22649,13184,1
22606,17164,1
23298,17164,1
84987,17164,1
84970L,17164,1
21243,14552,1
22457,14552,1
84971S,14552,1
23167,14552,1
23166,14552,1
23198,14552,1
23196,14552,1
21900,14552,1
21901,14552,1
21126,14552,1
23308,14552,1
23309,14552,1
23307,14552,1
23150,14552,1
21385,14552,1
23285,14552,1
23286,14552,1
23288,14552,1
22993,14552,1
22666,14552,1
22854,14552,1
22469,14552,1
23321,14552,1
82552,14552,1
21136,14552,1
84879,14552,1
22189,14552,1
23093,14552,1
85123A,14552,1
23256,14552,1
23254,14552,1
22602,14552,1
22335,14552,1
22672,14552,1
23182,14552,1
22789,14552,1
21558,14552,1
21559,14552,1
22840,14552,1
21239,14552,1
22367,14552,1
22842,14552,1
22951,14552,1
22417,14552,1
21213,14552,1
47591D,14552,1
23191,14552,1
23192,14552,1
23301,14552,1
84380,14552,1
22989,14552,1
22895,14552,1
23207,14552,1
22382,14552,1
21933,14552,1
20727,14552,1
21034,14552,1
21174,13675,1
21179,13675,1
21164,13675,1
82600,13675,1
22116,13675,1
22772,13675,1
47504K,13675,1
21907,13675,1
82581,13675,1
22413,13675,1
21365,16701,1
21306,16701,1
22602,16701,1
72741,16701,1
22045,16701,1
21498,16701,1
47518F,16701,1
79321,16701,1
22461,16701,1
22437,16701,1
15036,16701,1
84576,16701,1
22403,16701,1
22400,16701,1
22584,16701,1
23310,16701,1
20832,16701,1
22329,16701,1
20724,16572,1
22355,16572,1
23070,16572,1
21889,16572,1
22569,16572,1
22652,16572,1
22558,16572,1
23168,16572,1
23243,16572,1
48187,16572,1
48188,16572,1
23065,12556,1
21165,12556,1
21294,12556,1
35912B,12556,1
21733,12556,1
22652,12556,1
85061W,12556,1
22553,12556,1
21391,12556,1
20705,12556,1
22804,12556,1
22499,12556,1
23184,12556,1
23103,12556,1
23186,12556,1
22925,12556,1
23152,12556,1
84031B,12556,1
85123A,12556,1
22597,12556,1
21754,12556,1
23188,12556,1
21172,12556,1
21171,12556,1
22197,12556,1
21145,12556,1
71477,12556,1
22776,12556,1
22469,12556,1
82483,12556,1
84459A,12556,1
47503A,12556,1
22554,12556,1
22557,12556,1
21385,12556,1
22556,12556,1
21248,12556,1
22348,12556,1
22342,12556,1
84836,12556,1
23306,12556,1
35653,12556,1
22841,12556,1
22470,12556,1
22840,12556,1
82484,12556,1
35645,12556,1
22667,12556,1
22666,12556,1
22099,12556,1
21539,12556,1
21530,12556,1
84378,12556,1
21977,12556,1
21232,12556,1
71053,12556,1
22831,12556,1
23203,12556,1
47574A,12556,1
84755,12556,1
22907,13394,1
22993,13394,1
84991,13394,1
23310,13394,1
10133,13394,1
16218,13394,1
20996,13394,1
20992,13394,1
21636,13394,1
22208,13394,1
22209,13394,1
85032A,13394,1
23335,16332,1
15036,16332,1
82482,16332,1
82494L,16332,1
22204,16332,1
22200,16332,1
22207,16332,1
37446,16332,1
75049L,16332,1
23136,16332,1
51014A,16332,1
82486,16332,1
15058B,16332,1
22430,16332,1
51014L,16332,1
15058A,16332,1
79321,17811,1
22367,17811,1
21931,17811,1
84927D,14796,1
21307,14796,1
21169,14796,1
23308,14796,1
84927A,14796,1
85183B,14796,1
85071C,14796,1
85071A,14796,1
85071D,14796,1
85071B,14796,1
85183A,14796,1
21311,14796,1
22989,14796,1
21901,14796,1
21902,14796,1
M,14796,1
21899,14796,1
21900,14796,1
84929,14796,1
84629,14796,1
22052,13224,1
21892,13224,1
22621,13224,1
22960,13224,1
22907,13224,1
22136,13224,1
23298,13224,1
23300,13224,1
23301,13224,1
23302,13224,1
22077,13224,1
22382,13224,1
21907,13224,1
23208,13224,1
23209,13224,1
22383,13224,1
20726,13224,1
84077,13224,1
22384,13224,1
23206,13224,1
22662,13224,1
20725,13224,1
20728,13224,1
21204,13224,1
22619,13224,1
21754,13224,1
85152,13224,1
21174,13224,1
85130B,13224,1
85130C,13224,1
85130D,13224,1
21078,13224,1
23275,13224,1
75049L,13224,1
84879,13224,1
21359,13224,1
20685,13224,1
48111,13224,1
48184,13224,1
48194,13224,1
48187,13224,1
22692,13224,1
M,15856,1
23004,15856,1
23005,15856,1
22995,15856,1
23002,15856,1
22999,15856,1
23147,15856,1
23148,15856,1
22035,15856,1
21172,15856,1
82551,15856,1
82552,15856,1
22675,15856,1
22672,15856,1
22673,15856,1
47567B,15856,1
21789,15856,1
21788,15856,1
82483,17340,1
82494L,17340,1
84755,17340,1
23145,17340,1
84970L,17340,1
23144,17340,1
84832,17340,1
23184,17340,1
22852,17340,1
23089,17340,1
22082,17340,1
22090,17340,1
20750,17340,1
23192,17340,1
22605,17340,1
84997B,17340,1
22555,17340,1
20749,17340,1
22691,16033,1
48188,16033,1
21001,16033,1
21000,16033,1
84912B,16033,1
21974,16033,1
23207,16033,1
22776,16033,1
23112,16033,1
84692,16033,1
23065,16033,1
23245,15265,1
23172,15265,1
23171,15265,1
23170,15265,1
23038,15265,1
23039,15265,1
22784,15265,1
23145,15265,1
23086,15265,1
23087,15265,1
23112,15265,1
23118,15265,1
23228,15265,1
23227,15265,1
22469,15265,1
23236,15265,1
22720,15265,1
23298,15265,1
23164,15265,1
23160,15265,1
23161,15265,1
23175,15265,1
23174,15265,1
23173,15265,1
22619,15265,1
21890,15265,1
22620,15265,1
21892,15265,1
23242,15265,1
23241,15265,1
23054,15265,1
22948,15265,1
22791,15265,1
21136,15265,1
22915,12717,1
22961,12717,1
22923,12717,1
85215,12717,1
23160,12717,1
23161,12717,1
23164,12717,1
23243,12717,1
22277,12717,1
23110,12717,1
22928,12717,1
23061,12717,1
23148,12717,1
84929,12717,1
47591D,12717,1
23029,12717,1
23028,12717,1
23263,12717,1
21930,14367,1
21929,14367,1
21749,12599,1
23320,17966,1
21591,17966,1
35970,17966,1
23119,17966,1
23229,17966,1
22973,17966,1
21654,17966,1
23020,17966,1
22636,17966,1
84378,17966,1
21327,17966,1
22908,17966,1
20977,17966,1
22615,17966,1
21986,17966,1
20756,17966,1
20757,17966,1
22993,17966,1
21888,17966,1
22550,17966,1
21446,17966,1
21447,17966,1
22440,17966,1
85227,17966,1
84826,17966,1
22435,17966,1
22742,17966,1
20972,17966,1
22147,17966,1
22149,17966,1
21791,17966,1
21678,17966,1
20974,17966,1
22555,17966,1
22556,17966,1
22551,17966,1
22138,17966,1
84032B,17966,1
22047,17966,1
22706,17966,1
22704,17966,1
22752,17966,1
85184C,17966,1
21187,13089,1
20750,15577,1
20749,15577,1
23254,15577,1
23256,15577,1
84997D,15577,1
23255,15577,1
21034,15577,1
20726,15577,1
23206,15577,1
22383,15577,1
22384,15577,1
22662,15577,1
20727,15577,1
22382,15577,1
20728,15577,1
23207,15577,1
48116,15577,1
22698,15577,1
20828,15577,1
72351B,15577,1
21974,15577,1
22993,15577,1
22232,15577,1
22228,15577,1
22229,15577,1
84879,15577,1
22423,15577,1
21212,15577,1
21976,15577,1
21977,15577,1
84828,15577,1
23298,15577,1
47590B,15577,1
22998,15577,1
23199,15577,1
22711,17589,1
21495,17589,1
21901,17589,1
22907,17589,1
85071D,17589,1
22980,17589,1
23284,17589,1
23156,17589,1
21915,17589,1
23094,17589,1
22979,17589,1
22514,17589,1
22515,17589,1
22210,17589,1
21063,17589,1
21062,17589,1
23238,17589,1
21829,17589,1
22763,17589,1
21830,17589,1
22030,17589,1
85136A,17589,1
85135C,17589,1
22499,17589,1
20974,17589,1
23012,17589,1
21731,17589,1
21462,17589,1
22551,17589,1
23020,12682,1
23287,12682,1
23286,12682,1
22361,12682,1
22973,12682,1
22972,12682,1
22798,16013,1
22801,16013,1
22921,16989,1
22920,16989,1
23188,16989,1
22927,16989,1
22918,16989,1
22916,16989,1
22917,16989,1
22374,12669,1
21935,12669,1
22375,12669,1
22355,12669,1
22664,12669,1
23204,12669,1
22326,12669,1
22628,12669,1
22329,12669,1
22352,12669,1
22848,12669,1
79191B,12669,1
79190B,12669,1
79191C,12669,1
21936,12669,1
21238,12669,1
21245,12669,1
21244,12669,1
21242,12669,1
20674,12669,1
20676,12669,1
20675,12669,1
84279P,12669,1
22301,12669,1
37342,12669,1
22891,12669,1
21829,12669,1
22378,12669,1
20615,16609,1
21287,16609,1
21707,16609,1
85014A,16609,1
21577,16609,1
21291,16609,1
16168M,16609,1
22821,16609,1
84380,16609,1
15060B,12358,1
22059,12358,1
37449,12358,1
37447,12358,1
48185,12358,1
15056P,12358,1
15056N,12358,1
20679,12358,1
15056BL,12358,1
21232,12358,1
22063,12358,1
POST,12358,1
82483,13549,1
23285,13549,1
23288,13549,1
22766,13549,1
20717,13549,1
23198,13549,1
22427,13549,1
23290,12474,1
23292,12474,1
21718,12474,1
20682,12474,1
22382,13590,1
20712,13590,1
20713,13590,1
84997A,13590,1
84997C,13590,1
84997D,13590,1
84997B,13590,1
47591D,13590,1
16236,14132,1
22537,14132,1
22531,14132,1
21544,14132,1
20764,14132,1
23306,16145,1
23307,16145,1
23203,16145,1
22990,16145,1
21067,16145,1
21359,16145,1
85032A,16145,1
85032B,16145,1
85132C,16145,1
22457,16145,1
23152,17790,1
23133,17790,1
21466,17790,1
82581,17790,1
82578,17790,1
23321,17790,1
23322,17790,1
21787,16515,1
23108,16515,1
22457,16515,1
22151,16515,1
22938,16515,1
82551,16515,1
82552,16515,1
23252,16515,1
23245,16515,1
21658,16515,1
22456,16515,1
22923,16515,1
22555,16515,1
22791,16515,1
22829,16515,1
20727,14688,1
21930,14688,1
22384,14688,1
15044D,13207,1
15044C,13207,1
15044A,13207,1
15036,13207,1
15056N,13207,1
85123A,18122,1
22138,18122,1
22617,18122,1
23321,18122,1
21481,18122,1
21479,18122,1
23322,18122,1
22488,18122,1
22457,18122,1
22384,18122,1
20727,18122,1
82482,18122,1
84836,18122,1
84978,18122,1
22210,18122,1
20982,18122,1
20983,18122,1
22176,18122,1
22175,18122,1
22561,18122,1
22147,18122,1
20992,18122,1
84581,18122,1
20996,12722,1
20992,12722,1
84978,12722,1
84970S,12722,1
23144,12722,1
21428,12722,1
21430,12722,1
23235,12722,1
23239,12722,1
22720,12722,1
22721,12722,1
21442,12722,1
23031,12722,1
23029,12722,1
23028,12722,1
22766,12722,1
22170,12722,1
85066,12722,1
22797,12722,1
21359,13069,1
22089,13069,1
23288,13069,1
23285,13069,1
23286,13069,1
23243,16839,1
23321,16839,1
23344,16839,1
23343,16839,1
23316,16839,1
20726,17675,1
22382,17675,1
22383,17675,1
23204,17675,1
23198,17675,1
21067,17949,1
23201,16700,1
23198,16700,1
23285,16700,1
23286,16700,1
23005,16700,1
22705,16700,1
23301,16700,1
23086,17268,1
84947,17268,1
23307,12720,1
23306,12720,1
22562,12720,1
22563,12720,1
22564,12720,1
21219,12720,1
21220,12720,1
21221,12720,1
21224,12720,1
22326,12720,1
22328,12720,1
22327,12720,1
84929,12720,1
84818,12720,1
23186,12720,1
22094,12720,1
22093,12720,1
22716,17405,1
22029,17405,1
22712,17405,1
22717,17405,1
22031,17405,1
22714,17405,1
22718,17405,1
22814,17405,1
22819,17405,1
22030,17405,1
21519,17405,1
22032,17405,1
22715,17405,1
22035,17405,1
22815,17405,1
22984,17405,1
22763,17405,1
22797,17405,1
23110,17405,1
84687,17405,1
21257,17405,1
23111,17405,1
22654,17405,1
22781,17405,1
23153,17405,1
22794,17405,1
22427,17405,1
20998,17405,1
22832,17405,1
20914,17405,1
22300,17405,1
22301,17405,1
85160B,17405,1
23341,17405,1
21509,17405,1
22025,17405,1
21507,17405,1
21508,17405,1
22024,17405,1
22027,17405,1
22037,17405,1
22716,13311,1
22030,13311,1
22715,13311,1
21504,13311,1
22023,13311,1
23007,13311,1
20702,13311,1
23077,13311,1
22084,13311,1
23072,13311,1
22120,13311,1
72807B,13311,1
72807C,13311,1
72802C,13311,1
71477,13311,1
21381,13311,1
21167,13311,1
21055,13311,1
21755,13311,1
47574A,13311,1
72802B,13311,1
23076,13311,1
21056,13311,1
21380,13311,1
23160,17841,1
22211,17841,1
22210,17841,1
84926A,17841,1
21980,17841,1
82567,17841,1
23263,17841,1
84926E,17841,1
72800C,17841,1
23184,17841,1
22061,17841,1
23226,17841,1
84509G,17841,1
84849A,17841,1
22294,17841,1
84816,17841,1
23283,16409,1
82567,16409,1
22413,16409,1
22789,16409,1
21289,16409,1
21292,16409,1
23148,16409,1
22668,16168,1
23313,16168,1
22567,16168,1
22181,13269,1
22666,13269,1
22556,13269,1
23321,15051,1
82551,15051,1
82552,15051,1
21244,15051,1
22556,15051,1
84510A,15051,1
22557,15051,1
23322,15051,1
23323,15051,1
23090,15051,1
22138,15051,1
84509A,15051,1
21240,15051,1
21947,15051,1
21167,15051,1
84946,15051,1
21012,15051,1
85062,15051,1
22178,15051,1
21755,15051,1
21754,15051,1
71279,15051,1
22197,15051,1
62074B,15051,1
21559,15051,1
22561,15051,1
22791,15051,1
21875,15051,1
21066,15051,1
21069,15051,1
21326,15051,1
84519B,15051,1
84519A,15051,1
84997C,15051,1
23306,18272,1
23240,18272,1
23298,18272,1
23307,18272,1
23165,18272,1
23166,18272,1
23167,18272,1
22667,18272,1
23080,18272,1
23081,18272,1
23236,18272,1
84997C,18272,1
21218,18272,1
20914,18272,1
23251,18272,1
23299,18272,1
22720,18272,1
22961,18272,1
23243,18272,1
23296,15251,1
23294,15251,1
23293,15251,1
23295,15251,1
23297,15251,1
21122,12682,1
23168,16365,1
22932,16365,1
23298,16365,1
21035,16365,1
21041,16365,1
21155,16365,1
47563A,16365,1
48116,16365,1
22498,16365,1
79302M,16365,1
22352,16365,1
23007,16365,1
23008,16365,1
21770,16365,1
90191,16365,1
22621,12919,1
21314,17576,1
23110,17576,1
23322,17576,1
22667,17576,1
23147,17576,1
21429,17576,1
23165,17576,1
23183,17576,1
22607,17576,1
22605,17576,1
21192,17576,1
21199,17576,1
21188,17576,1
22654,17576,1
22908,17576,1
21314,13420,1
21447,13420,1
22487,13420,1
85066,13420,1
22826,15189,1
22371,14483,1
M,16998,1
23199,14709,1
23108,14709,1
20727,14709,1
23208,14709,1
23207,14709,1
22384,14709,1
23308,14709,1
23200,14709,1
22863,12576,1
22666,12576,1
21154,12576,1
47559B,12576,1
23243,12576,1
22445,12576,1
20839,12576,1
22469,12576,1
22762,12576,1
22675,12576,1
22672,12576,1
22487,12576,1
POST,13509,1
22796,13911,1
22219,13911,1
21293,13911,1
22341,13911,1
22342,13911,1
23322,13911,1
23321,13911,1
35924,13911,1
85199L,13911,1
21390,13911,1
22296,13911,1
22335,13911,1
22212,13911,1
84792,13911,1
23301,13911,1
23300,13911,1
22784,13911,1
22789,13911,1
85123A,13911,1
22252,13911,1
82486,13911,1
82484,13911,1
22766,13911,1
72802C,15895,1
22562,15895,1
22033,15895,1
23336,15895,1
23335,15895,1
22530,15895,1
22534,15895,1
22748,15895,1
23229,15895,1
22563,15895,1
85036C,15895,1
22405,12782,1
23014,12782,1
23012,12782,1
23306,12782,1
85019B,12782,1
84806B,12782,1
21498,12782,1
22400,12782,1
22398,12782,1
21216,12782,1
22740,12782,1
23209,12782,1
21212,12782,1
23192,12782,1
21980,12782,1
23240,12782,1
21793,15039,1
21179,15039,1
23147,15039,1
23146,15039,1
47503H,15039,1
20762,15039,1
20761,15039,1
23301,15039,1
47503A,15039,1
20984,14916,1
21654,14916,1
22211,14916,1
22208,14916,1
23188,14916,1
22489,14916,1
23198,14916,1
23245,14916,1
23306,14916,1
23307,14916,1
22720,14916,1
22627,14916,1
22624,14916,1
22980,14916,1
22978,14916,1
22982,14916,1
22993,14916,1
22666,14916,1
23165,14916,1
23166,14916,1
23167,14916,1
22907,14916,1
22960,14916,1
22961,14916,1
23187,14916,1
20724,14916,1
23204,14916,1
21500,14409,1
22047,14409,1
21499,14409,1
21497,14409,1
22411,14409,1
16161U,14409,1
21929,14409,1
22637,14409,1
22824,14409,1
23310,14409,1
23076,14409,1
22499,14409,1
21381,14409,1
21380,14409,1
23078,14409,1
22083,14409,1
23256,14409,1
23254,14409,1
22624,14409,1
22625,14409,1
21641,15795,1
21642,15795,1
21993,15795,1
22610,15795,1
85071B,15795,1
85071C,15795,1
85130D,15795,1
85130B,15795,1
85132C,15795,1
85183B,15795,1
84212,15795,1
21544,15795,1
21508,15795,1
22029,15795,1
21506,15795,1
22714,15795,1
21497,15795,1
21033,15795,1
21930,15795,1
21931,15795,1
23201,15795,1
23202,15795,1
23344,15795,1
20711,15795,1
22045,15795,1
22706,15795,1
23230,15795,1
22708,15795,1
16161P,15795,1
21790,15795,1
22549,15795,1
22621,15795,1
47566,15795,1
23007,15795,1
22634,15795,1
22635,15795,1
23008,15795,1
23254,15795,1
22636,15795,1
23010,15795,1
23255,15795,1
23256,15795,1
23176,16816,1
21090,16816,1
21084,16816,1
21635,16816,1
21993,16816,1
20973,15752,1
20974,15752,1
47471,15752,1
21447,15752,1
21446,15752,1
84536A,15752,1
20996,15752,1
84536B,15752,1
23146,15752,1
23141,15752,1
23140,15752,1
20886,15752,1
22969,15752,1
82482,15752,1
22766,15752,1
21504,15752,1
21985,15752,1
22614,15752,1
21967,15752,1
23208,15752,1
20719,15752,1
23207,15752,1
20724,15752,1
23205,15752,1
20723,15752,1
20718,15752,1
20717,15752,1
21934,15752,1
23202,15752,1
23201,15752,1
21462,15561,1
21918,15561,1
23128,15561,1
23126,15561,1
23127,15561,1
21912,15561,1
22526,15561,1
22607,15561,1
23284,15493,1
22752,15493,1
84924F,15493,1
82582,15493,1
21770,15493,1
72802A,15493,1
72802C,15493,1
72741,15493,1
71038,15493,1
84818,15493,1
23092,15493,1
22767,15493,1
82494L,15493,1
23173,15493,1
21231,15493,1
23091,15493,1
48185,15493,1
21205,15561,1
21907,16899,1
22672,16899,1
22670,16899,1
22030,16899,1
21519,16899,1
22426,16899,1
22427,16899,1
23168,16899,1
22730,16899,1
22728,16899,1
22726,16899,1
85062,16899,1
84051,16899,1
71459,16899,1
22456,16899,1
82551,16899,1
82552,16899,1
23321,16899,1
23322,16899,1
23317,16899,1
23315,16899,1
37327,14397,1
22478,14397,1
21641,16843,1
85071A,16843,1
85071B,16843,1
22554,16843,1
22551,16843,1
22066,16843,1
22232,16843,1
22233,16843,1
22400,16843,1
22403,16843,1
22402,16843,1
47504K,16843,1
85130B,16843,1
POST,16156,1
23296,16843,1
23294,16843,1
23297,16843,1
22423,13669,1
22698,13669,1
22697,13669,1
22675,13263,1
20832,13263,1
22400,13263,1
23207,13263,1
22116,13263,1
23208,13263,1
20992,13263,1
84725,13263,1
22402,13263,1
22396,13263,1
84927D,13263,1
84927A,13263,1
84927F,13263,1
21991,13263,1
21990,13263,1
21992,13263,1
21136,16450,1
23227,16450,1
20728,16450,1
20723,16450,1
20726,16450,1
20719,16450,1
23206,16450,1
23204,16450,1
85123A,16450,1
21390,16450,1
84879,16450,1
23307,12678,1
23309,12678,1
23306,12678,1
23285,12678,1
23286,12678,1
23287,12678,1
23238,12678,1
23084,12678,1
23094,14498,1
21787,14498,1
21912,14498,1
23300,14498,1
23301,14498,1
21673,14498,1
23302,14498,1
21802,14498,1
21807,14498,1
20977,14498,1
10135,14498,1
10133,14498,1
21770,14498,1
20981,14498,1
23208,14498,1
22662,14498,1
23207,14498,1
23206,14498,1
21034,14498,1
22928,14498,1
22927,14498,1
22925,14498,1
21588,14498,1
47504K,14498,1
23077,14498,1
22980,14498,1
22979,14498,1
23245,14498,1
84993A,14498,1
22935,14498,1
22998,14498,1
23297,14498,1
21976,14498,1
22951,14498,1
21975,14498,1
22952,14498,1
21977,14498,1
22937,14498,1
21212,14498,1
84992,14498,1
23080,14498,1
22826,14498,1
21733,14159,1
22487,14159,1
21365,14159,1
21371,14159,1
21374,14159,1
21372,14159,1
23322,14159,1
22098,14159,1
22066,14159,1
47566B,14159,1
21787,14159,1
21786,14159,1
81953B,14159,1
22096,14159,1
22097,14159,1
22091,14159,1
22093,14159,1
20992,14159,1
35968,14159,1
22578,14159,1
22577,14159,1
81950B,14159,1
81953P,14159,1
81950V,14159,1
22099,14159,1
21976,14159,1
22966,14159,1
22308,14159,1
84378,14159,1
84380,14159,1
22890,14159,1
84509A,14159,1
47559B,14159,1
21306,14159,1
21307,14159,1
23187,14159,1
23185,14159,1
21530,14159,1
22232,14159,1
22233,14159,1
22231,14159,1
22230,14159,1
47503A,14159,1
21990,14159,1
84927E,14159,1
84927D,14159,1
22315,14159,1
21156,14159,1
22367,14159,1
47591D,14159,1
22899,14159,1
22898,14159,1
22897,14159,1
21163,14159,1
21158,14159,1
21162,14159,1
22400,14159,1
21179,14159,1
85071B,14159,1
22116,14159,1
23182,14159,1
22402,14159,1
82580,14110,1
21165,14110,1
84378,15530,1
84380,15530,1
22971,15530,1
22303,15530,1
20914,15530,1
23321,15530,1
23298,15530,1
21210,15530,1
21217,15530,1
22960,15530,1
22840,15530,1
22746,15530,1
22745,15530,1
22748,15530,1
84380,16779,1
21945,16779,1
21946,16779,1
22386,16779,1
90214D,16779,1
90214I,16779,1
90214L,16779,1
90214C,16779,1
23093,16225,1
23243,16225,1
22831,16225,1
22907,16225,1
23152,16225,1
23191,16225,1
22173,16225,1
22776,16225,1
23138,16225,1
84971S,16225,1
23307,16225,1
22952,16225,1
21212,16225,1
22652,16225,1
21231,16225,1
20984,16225,1
22930,16225,1
22854,16225,1
22464,16225,1
23182,16225,1
84970L,16225,1
84755,16225,1
23293,16225,1
22863,16225,1
21868,16225,1
22588,16225,1
21876,16225,1
22789,16225,1
71459,16225,1
21932,16225,1
84818,16225,1
22734,16225,1
23199,16225,1
23203,16225,1
23200,16225,1
23202,16225,1
23321,16225,1
23322,16225,1
22925,16225,1
23302,16225,1
23301,16225,1
23300,16225,1
47591D,12528,1
22646,12528,1
22649,12528,1
22847,12528,1
22938,12528,1
23068,14502,1
22342,14502,1
85129D,14502,1
22296,14502,1
22602,14502,1
35972,14502,1
35971,14502,1
23112,14502,1
23118,14502,1
22949,14502,1
21974,14502,1
22951,14502,1
22547,14502,1
22544,14502,1
22538,14502,1
22543,14502,1
22540,14502,1
22534,14502,1
22533,14502,1
22529,14502,1
22537,14502,1
22535,14502,1
22532,14502,1
22530,14502,1
23093,14502,1
23091,12935,1
23310,12935,1
84077,12935,1
22740,12935,1
22757,12935,1
22755,12935,1
23237,12935,1
23199,12935,1
23206,12935,1
23204,12935,1
22898,12935,1
23151,13149,1
23106,13149,1
23112,13149,1
71053,13149,1
22831,13149,1
22358,13149,1
22178,13149,1
10133,13149,1
21654,13149,1
47566,13149,1
22469,13149,1
22487,13149,1
22457,13149,1
82484,13149,1
22773,13149,1
22771,13149,1
21115,13149,1
22508,13149,1
82482,13149,1
23153,13149,1
20846,13149,1
23134,13149,1
23144,13149,1
23273,13149,1
84970S,13149,1
84970L,13149,1
23274,13149,1
23163,15311,1
22697,18219,1
22430,18219,1
20723,12766,1
21933,12766,1
23201,12766,1
21892,12766,1
23127,12766,1
23192,12766,1
23230,12766,1
22050,12766,1
21977,12766,1
21974,12766,1
21499,12766,1
23209,12766,1
23284,12766,1
23205,12766,1
23207,12766,1
23203,12766,1
20718,12766,1
23159,12766,1
20754,18245,1
21533,18245,1
22892,18245,1
21535,18245,1
21498,18245,1
22090,18245,1
22819,18245,1
22505,18245,1
23243,18245,1
22986,18245,1
22712,18245,1
21509,18245,1
16161P,18245,1
22706,18245,1
22046,18245,1
23298,18245,1
22727,18245,1
20750,18245,1
22625,18245,1
23092,18245,1
23188,18245,1
15056BL,13777,1
23067,14221,1
23028,14221,1
23029,14221,1
23031,14221,1
23032,14221,1
71053,14221,1
22295,14221,1
23034,14221,1
23035,14221,1
23234,14201,1
21415,14201,1
21417,14201,1
82580,18225,1
22673,18225,1
22567,18225,1
21035,18225,1
21936,18225,1
21535,18225,1
23231,18225,1
22708,18225,1
23343,18225,1
23120,12415,1
22400,12415,1
22402,12415,1
22403,12415,1
21179,12415,1
23187,12415,1
23119,12415,1
23121,12415,1
23122,12415,1
21503,12415,1
22706,12415,1
23232,12415,1
23293,12415,1
23294,12415,1
23295,12415,1
23296,12415,1
23297,12415,1
22411,13667,1
22637,13667,1
22376,13667,1
22371,13667,1
22375,13667,1
22374,13667,1
22138,13667,1
21452,13667,1
23298,13667,1
21179,13667,1
22441,13667,1
20979,13667,1
85183B,13667,1
21992,13667,1
20996,13667,1
20977,13667,1
20974,13667,1
84536A,13667,1
20992,13667,1
15030,13667,1
20984,13667,1
23255,13667,1
23254,13667,1
21793,13667,1
21707,13667,1
21711,13667,1
21710,13667,1
22553,13667,1
85123A,13667,1
21733,13667,1
21706,13667,1
21708,13667,1
22804,13667,1
22557,13667,1
22555,13667,1
21065,13667,1
21064,13667,1
23302,13667,1
23300,13667,1
23301,13667,1
21156,13667,1
47591D,13667,1
85071D,13667,1
21770,13667,1
82551,13667,1
82552,13667,1
22402,13667,1
22400,13667,1
82581,13667,1
82578,13667,1
82580,13667,1
22093,13667,1
72132,13667,1
72127,13667,1
72128,13667,1
22094,13667,1
22092,13667,1
22100,13667,1
22096,13667,1
21982,13667,1
21980,13667,1
21984,13667,1
21983,13667,1
22616,13667,1
22614,13667,1
81950V,13667,1
81950B,13667,1
23317,13667,1
23315,13667,1
23316,13667,1
21420,13667,1
20751,13667,1
82494L,13667,1
22461,13667,1
84660A,13667,1
84660B,13667,1
22072,13667,1
84663A,13667,1
22625,13667,1
85059,13667,1
22352,13667,1
22624,13667,1
23252,14400,1
23251,14400,1
23188,14400,1
23197,14400,1
21232,14400,1
21231,14400,1
23000,14400,1
22902,14400,1
22560,14400,1
21155,14400,1
21156,14400,1
21533,14400,1
85152,14400,1
22685,14400,1
22684,14400,1
22683,14400,1
22682,14400,1
22681,14400,1
22680,14400,1
22679,14400,1
22678,14400,1
22677,14400,1
22676,14400,1
22456,14400,1
21900,14400,1
21429,17644,1
23028,17644,1
23032,17644,1
23241,12405,1
23240,12405,1
22138,12405,1
22617,12405,1
21395,12405,1
21394,12405,1
35810A,12405,1
47593B,12405,1
21578,12405,1
21429,12405,1
20750,12405,1
20749,12405,1
84912A,12405,1
21380,12405,1
POST,12405,1
22498,12405,1
22668,12405,1
47590A,12405,1
47566B,12405,1
47590B,12405,1
22317,12405,1
22325,12405,1
22318,12405,1
21249,12405,1
21251,12405,1
21156,12405,1
22367,12405,1
47591D,12405,1
23243,12405,1
21975,12405,1
22417,12405,1
21976,12405,1
21977,12405,1
22951,12405,1
84991,12405,1
23307,12405,1
22627,12405,1
22624,12405,1
22720,12405,1
22326,12405,1
23109,12405,1
21199,12405,1
21986,12405,1
21981,12405,1
22614,12405,1
22551,12405,1
22554,12405,1
22556,12405,1
20977,12405,1
20981,12405,1
21424,12405,1
21426,12405,1
21430,12405,1
23238,12405,1
22960,14265,1
16161P,14265,1
21499,14265,1
21500,14265,1
21503,14265,1
22047,14265,1
22051,14265,1
22050,14265,1
22709,14265,1
22485,14265,1
40001,14265,1
21628,14265,1
46000S,14265,1
46000M,14265,1
22423,14265,1
22698,17738,1
22697,17738,1
23175,17738,1
23174,17738,1
23173,17738,1
21985,17738,1
21980,17738,1
21232,17738,1
84375,17738,1
22966,17738,1
21975,17738,1
84991,17738,1
21212,17738,1
22428,17738,1
82580,17738,1
84970S,17738,1
84970L,17738,1
84755,17738,1
23160,17738,1
23171,17738,1
23170,17738,1
23245,17738,1
23040,17738,1
23089,17738,1
23103,17738,1
23013,17738,1
22847,17738,1
23307,17738,1
23306,17738,1
23042,17738,1
23284,17738,1
23317,16719,1
23316,16719,1
22371,16719,1
22374,16719,1
23096,16719,1
21871,16719,1
22971,16719,1
23079,16719,1
23104,16719,1
22098,13012,1
22115,13012,1
22403,13012,1
21903,13012,1
21905,13012,1
82567,13012,1
